hotel_name,hotel_star,room_name,room_area,bed_detail,available_guests,root_price,discount_rate,price,description
Ruby Saigon Hotel Le Thanh Ton,3,Superior Double or Twin Room,20.0,"2 twin beds,1 queen bed",2,6000000.0,85.0,900000.0,
Ruby Saigon Hotel Le Thanh Ton,3,Deluxe Double or Twin Room,20.0,"1 queen bed,2 twin beds",2,6300000.0,85.0,945000.0,
Ruby Saigon Hotel Le Thanh Ton,3,Deluxe Triple Room,28.0,"1 twin bed,1 queen bed",3,6600000.0,85.0,990000.0,
Ruby Saigon Hotel Le Thanh Ton,3,Suite with City View,38.0,,3,7600000.0,85.0,1140000.0,
Elysium CBD Rivergate Apartment - Gym & Pool - Free 4G sim for 3 nights,0,Deluxe King Studio,35.0,1 king bed,2,450000.0,20.0,360000.0,
Elysium CBD Rivergate Apartment - Gym & Pool - Free 4G sim for 3 nights,0,Studio Apartment,30.0,,2,810000.0,20.0,648000.0,
Elysium CBD Rivergate Apartment - Gym & Pool - Free 4G sim for 3 nights,0,,,,2,900000.0,20.0,720000.0,
Elysium CBD Rivergate Apartment - Gym & Pool - Free 4G sim for 3 nights,0,,,,1,729000.0,20.0,583200.0,
Elysium CBD Rivergate Apartment - Gym & Pool - Free 4G sim for 3 nights,0,,,,1,810000.0,20.0,648000.0,
Elysium CBD Rivergate Apartment - Gym & Pool - Free 4G sim for 3 nights,0,Two-Bedroom Apartment,97.0,,4,1710000.0,20.0,1368000.0,
Elysium CBD Rivergate Apartment - Gym & Pool - Free 4G sim for 3 nights,0,Three-Bedroom Apartment,110.0,,1,2160000.0,20.0,1728000.0,
HANZ SEN Hotel,2,Standard Double Room,20.0,1 full bed,2,702137.0,42.0,407239.0,
HANZ SEN Hotel,2,Deluxe Room,23.0,1 queen bed,2,786392.0,42.0,456107.0,
HANZ The Beautiful Boutique Hotel,3,Standard Queen Room,18.0,1 queen bed,2,683430.0,47.0,362218.0,
HANZ The Beautiful Boutique Hotel,3,Superior Queen Room,22.0,1 queen bed,2,805364.0,47.0,426843.0,
HANZ The Beautiful Boutique Hotel,3,Triple Room with City View,25.0,"1 twin bed,1 queen bed",3,1021542.0,47.0,541417.0,
Ibis Saigon Airport,4,Standard Queen Room - Complimentary Round-trip Airport Transfer upon request,18.0,1 queen bed,2,1470640.0,,1470640.0,
Ibis Saigon Airport,4,,,,2,2012976.0,,2012976.0,
Ibis Saigon Airport,4,,,,1,1741808.0,,1741808.0,
Ibis Saigon Airport,4,Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,18.0,2 twin beds,2,1470640.0,,1470640.0,
Ibis Saigon Airport,4,,,,2,2012976.0,,2012976.0,
Ibis Saigon Airport,4,,,,1,1741808.0,,1741808.0,
Ibis Saigon Airport,4,Family Room - Complimentary Round-trip Airport Transfer upon request,26.0,"1 bunk bed,1 queen bed",2,1703640.0,,1703640.0,
Ibis Saigon Airport,4,,,,2,2245976.0,,2245976.0,
Ibis Saigon Airport,4,,,,1,1974808.0,,1974808.0,
Ibis Saigon Airport,4,King Studio - Complimentary Round-trip Airport Transfer upon request,36.0,1 king bed,2,1983240.0,,1983240.0,
Ibis Saigon Airport,4,,,,2,2525576.0,,2525576.0,
Ibis Saigon Airport,4,,,,1,2254408.0,,2254408.0,
Ibis Saigon Airport,4,One-Bedroom Apartment - Complimentary Round-trip Airport Transfer upon request,54.0,,2,2402640.0,,2402640.0,
Ibis Saigon Airport,4,,,,2,2944976.0,,2944976.0,
Ibis Saigon Airport,4,,,,1,2673808.0,,2673808.0,
LANGHAM Boutiqu Hotel,3,Standard Double Room,,1 full bed,2,726750.0,,726750.0,
LANGHAM Boutiqu Hotel,3,Superior Double or Twin Room with City View,,1 full bed,2,897750.0,,897750.0,
LANGHAM Boutiqu Hotel,3,Deluxe Queen Room,17.0,1 queen bed,2,1068750.0,,1068750.0,
LANGHAM Boutiqu Hotel,3,Studio,19.0,1 queen bed,2,1239750.0,,1239750.0,
LANGHAM Boutiqu Hotel,3,Suite with City View,24.0,,2,1325250.0,,1325250.0,
Goldview Apartment Luxury,0,Two-Bedroom Apartment,81.0,,4,5000000.0,67.0,1650000.0,
Nicecy Saigon Hotel,3,Deluxe Twin Room,28.0,2 twin beds,2,1564033.0,49.0,797657.0,
Nicecy Saigon Hotel,3,,,,2,1646350.0,49.0,839639.0,
Nicecy Saigon Hotel,3,Superior Double Room (No window),20.0,1 queen bed,2,1651575.0,49.0,842303.0,
Nicecy Saigon Hotel,3,,,,2,1738500.0,49.0,886635.0,
Nicecy Saigon Hotel,3,Deluxe Double or Twin Room,28.0,1 queen bed,2,2005555.0,49.0,1022833.0,
Nicecy Saigon Hotel,3,,,,2,2111111.0,49.0,1076667.0,
Nicecy Saigon Hotel,3,Premier Deluxe Double Room,28.0,1 queen bed,2,2205710.0,49.0,1124912.0,
Nicecy Saigon Hotel,3,,,,2,2321800.0,49.0,1184118.0,
Nicecy Saigon Hotel,3,Suite,38.0,,2,2406065.0,49.0,1227093.0,
Nicecy Saigon Hotel,3,,,,2,2532700.0,49.0,1291677.0,
Nicecy Saigon Hotel,3,Deluxe Triple Room,32.0,"1 twin bed,1 queen bed",3,3582925.0,49.0,1827292.0,
Nicecy Saigon Hotel,3,,,,3,3771500.0,49.0,1923465.0,
Nicecy NganHa Hotel,2,Superior Double or Twin Room,,,0,642734.0,,642734.0,
Nicecy NganHa Hotel,2,Superior Double or Twin Room,18.0,"1 queen bed,2 twin beds",2,1477250.0,50.0,738625.0,
Nicecy NganHa Hotel,2,,,,2,1555000.0,50.0,777500.0,
Nicecy NganHa Hotel,2,Deluxe Double No Window,18.0,1 queen bed,2,1731111.0,50.0,865556.0,
Nicecy NganHa Hotel,2,,,,2,1822222.0,50.0,911111.0,
Nicecy NganHa Hotel,2,Premier Double Room,20.0,1 queen bed,2,1995000.0,50.0,997500.0,
Nicecy NganHa Hotel,2,,,,2,2100000.0,50.0,1050000.0,
Nicecy NganHa Hotel,2,Deluxe Double or Twin Room,18.0,"1 queen bed,2 twin beds",2,2110900.0,50.0,1055450.0,
Nicecy NganHa Hotel,2,,,,2,2222000.0,50.0,1111000.0,
Nicecy NganHa Hotel,2,Galaxy Double View Ben Thanh Market,25.0,1 queen bed,2,2660000.0,50.0,1330000.0,
Nicecy NganHa Hotel,2,,,,2,2800000.0,50.0,1400000.0,
Nicecy NganHa Hotel,2,Galaxy Triple View Ben Thanh Market,30.0,"1 twin bed,1 queen bed",3,3514050.0,50.0,1757025.0,
Nicecy NganHa Hotel,2,,,,3,3699000.0,50.0,1849500.0,
Nicecy Hotel - Bui Thi Xuan Street,3,Superior Double Room,18.0,1 full bed,2,1051071.0,39.0,641153.0,
Nicecy Hotel - Bui Thi Xuan Street,3,,,,2,1106390.0,39.0,674898.0,
Nicecy Hotel - Bui Thi Xuan Street,3,Superior Double or Twin Room,25.0,1 full bed,2,1182750.0,39.0,721478.0,
Nicecy Hotel - Bui Thi Xuan Street,3,,,,2,1245000.0,39.0,759450.0,
Nicecy Hotel - Bui Thi Xuan Street,3,Deluxe Double Room,25.0,1 full bed,2,1401165.0,39.0,854711.0,
Nicecy Hotel - Bui Thi Xuan Street,3,,,,2,1474910.0,39.0,899695.0,
Nicecy Hotel - Bui Thi Xuan Street,3,Suite with City View,32.0,,2,1488688.0,39.0,908100.0,
Nicecy Hotel - Bui Thi Xuan Street,3,,,,2,1567040.0,39.0,955894.0,
Nicecy Hotel - Bui Thi Xuan Street,3,Deluxe Triple Room,28.0,"1 twin bed,1 full bed",3,1752047.0,39.0,1068749.0,
Nicecy Hotel - Bui Thi Xuan Street,3,,,,3,1844260.0,39.0,1124999.0,
Hoa De Nhat Hotel- Sân Bay Tân Sơn Nhất,3,Standard Double Room,18.0,1 queen bed,2,700000.0,50.0,350000.0,
Hoa De Nhat Hotel- Sân Bay Tân Sơn Nhất,3,Superior Double Room,25.0,1 queen bed,2,800000.0,50.0,400000.0,
Hoa De Nhat Hotel- Sân Bay Tân Sơn Nhất,3,Deluxe Double Room,25.0,1 queen bed,2,980000.0,50.0,490000.0,
Hoa De Nhat Hotel- Sân Bay Tân Sơn Nhất,3,,,,2,1000000.0,50.0,500000.0,
Hoa De Nhat Hotel- Sân Bay Tân Sơn Nhất,3,Triple Room,35.0,"1 twin bed,1 queen bed",3,1300000.0,50.0,650000.0,
Hoa De Nhat Hotel- Sân Bay Tân Sơn Nhất,3,Family Room,30.0,2 king beds,4,1500000.0,50.0,750000.0,
Ruby Star Hotel- Near Bến Thành Market,3,Superior Double Room,25.0,1 queen bed,2,800000.0,50.0,400000.0,
Ruby Star Hotel- Near Bến Thành Market,3,Deluxe Double or Twin Room with City View,27.0,"2 twin beds,1 queen bed",2,950000.0,50.0,475000.0,
Ruby Star Hotel- Near Bến Thành Market,3,Triple Room with City View,27.0,"1 twin bed,1 queen bed",3,1200000.0,50.0,600000.0,
Ruby Star Hotel- Near Bến Thành Market,3,Suite with City View,32.0,,4,1500000.0,50.0,750000.0,
Tra My Hotel - SaiGon Center,3,Standard Double Room,20.0,1 queen bed,2,800000.0,50.0,400000.0,
Tra My Hotel - SaiGon Center,3,Superior Double Room,25.0,1 king bed,2,900000.0,50.0,450000.0,
Tra My Hotel - SaiGon Center,3,Deluxe Double Room,30.0,1 king bed,2,1000000.0,50.0,500000.0,
Tra My Hotel - SaiGon Center,3,Superior Triple Room,30.0,"1 twin bed,1 king bed",3,1200000.0,50.0,600000.0,
Tra My Hotel - SaiGon Center,3,Family Room,32.0,2 queen beds,4,1500000.0,50.0,750000.0,
Baglioni Signature,3,Standard Double Room,,1 full bed,2,546516.0,,530121.0,
Baglioni Signature,3,,,,2,581400.0,,563958.0,
Baglioni Signature,3,Superior Queen Room,16.0,1 queen bed,2,719100.0,,697527.0,
Baglioni Signature,3,,,,2,765000.0,,742050.0,
Baglioni Signature,3,Deluxe Queen Room,18.0,1 queen bed,2,862920.0,,837032.0,
Baglioni Signature,3,,,,2,918000.0,,890460.0,
Baglioni Signature,3,Deluxe Family Room,32.0,2 queen beds,4,1294380.0,,1255549.0,
Baglioni Signature,3,,,,4,1377000.0,,1335690.0,
HANZ MeGusta Hotel Ben Thanh,0,Superior Double Room,20.0,1 queen bed,2,925026.0,47.0,490264.0,
HANZ MeGusta Hotel Ben Thanh,0,,,,1,832523.0,47.0,441237.0,
HANZ MeGusta Hotel Ben Thanh,0,Deluxe Queen Room,25.0,1 queen bed,2,1144884.0,47.0,606789.0,
New Star Inn Boutique Hotel-Near Bến Thành Market,3,Superior Double Room,18.0,1 full bed,2,1000000.0,50.0,500000.0,
New Star Inn Boutique Hotel-Near Bến Thành Market,3,Deluxe Double or Twin Room,25.0,"2 twin beds,1 queen bed",2,1150000.0,50.0,575000.0,
New Star Inn Boutique Hotel-Near Bến Thành Market,3,Premium Double or Twin Room with City View,30.0,1 queen bed,2,1250000.0,50.0,625000.0,
New Star Inn Boutique Hotel-Near Bến Thành Market,3,Triple Room,30.0,"1 twin bed,1 queen bed",3,1500000.0,50.0,750000.0,
New Star Inn Boutique Hotel-Near Bến Thành Market,3,Family Room,45.0,"1 full bed,1 queen bed",4,2000000.0,50.0,1000000.0,
Asian Ruby Hotel Apartment - 122F Bùi Thị Xuân,3,Superior Double Room,18.0,1 queen bed,2,1300000.0,50.0,650000.0,
Asian Ruby Hotel Apartment - 122F Bùi Thị Xuân,3,Studio,22.0,1 queen bed,2,1500000.0,50.0,750000.0,
Asian Ruby Hotel Apartment - 122F Bùi Thị Xuân,3,Deluxe Double or Twin Room,25.0,"1 queen bed,2 twin beds",2,1700000.0,50.0,850000.0,
Asian Ruby Hotel Apartment - 122F Bùi Thị Xuân,3,Deluxe Studio,28.0,1 queen bed,2,1900000.0,50.0,950000.0,
Asian Ruby Hotel Apartment - 122F Bùi Thị Xuân,3,Executive Triple Room,38.0,2 full beds,3,2200000.0,50.0,1100000.0,
Asian Ruby Hotel Apartment - 122F Bùi Thị Xuân,3,Family Room (4 Adults),38.0,2 full beds,4,2400000.0,50.0,1200000.0,
Ipeace Hotel - Bùi Viện Walking Street,3,Standard Double Room - No Windows,17.0,1 queen bed,2,750000.0,48.0,390000.0,
Ipeace Hotel - Bùi Viện Walking Street,3,Deluxe Double Room,25.0,1 queen bed,2,950000.0,48.0,494000.0,
Ipeace Hotel - Bùi Viện Walking Street,3,Deluxe Twin Room,25.0,2 twin beds,2,950000.0,48.0,494000.0,
Ipeace Hotel - Bùi Viện Walking Street,3,Triple Room with City View,23.0,"1 twin bed,1 queen bed",3,1100000.0,48.0,572000.0,
Ipeace Hotel - Bùi Viện Walking Street,3,Suite with City View,42.0,,1,1500000.0,48.0,780000.0,
Genius Apartment Millennium Free Pool,0,Studio,35.0,1 queen bed,2,631750.0,,631750.0,
Genius Apartment Millennium Free Pool,0,Two-Bedroom Apartment,70.0,,4,1448750.0,,1448750.0,
Genius Apartment Millennium Free Pool,0,Three-Bedroom Apartment,120.0,,1,1671525.0,,1671525.0,
Genius Apartment Millennium Free Pool,0,,,,1,1857250.0,,1857250.0,
LANDMARK PLUS RESIDENCES LUXURY SUITE,4,Deluxe King Suite,55.0,,2,2300000.0,52.0,1104000.0,
LANDMARK PLUS RESIDENCES LUXURY SUITE,4,Apartment with Balcony,85.0,,4,3000000.0,52.0,1440000.0,
LANDMARK PLUS RESIDENCES LUXURY SUITE,4,Three-Bedroom Apartment,126.0,,1,3800000.0,52.0,1824000.0,
LANDMARK PLUS RESIDENCES LUXURY SUITE,4,Apartment with Lake View,179.0,,1,6000000.0,52.0,2880000.0,
HANZ SEN Hotel Ben Thanh,3,Standard Double Room,20.0,1 full bed,2,702137.0,42.0,407239.0,
HANZ SEN Hotel Ben Thanh,3,Superior Queen Room,,1 full bed,2,786392.0,42.0,456107.0,
Vintage Boutique Hotel & Spa,3,Superior Double Room,18.0,1 queen bed,2,990000.0,40.0,594000.0,
Vintage Boutique Hotel & Spa,3,Deluxe Double Room with Bath,20.0,1 queen bed,2,1080000.0,40.0,648000.0,
Vintage Boutique Hotel & Spa,3,Deluxe Twin Room,25.0,2 twin beds,2,1150000.0,40.0,690000.0,
Vintage Boutique Hotel & Spa,3,Executive Triple Room,30.0,"1 twin bed,1 queen bed",3,1330000.0,40.0,798000.0,
Landmark 81 and Vinhomes Riverside Residence,4,One-Bedroom Apartment with Balcony,59.0,,3,3627320.0,57.0,1559748.0,
Landmark 81 and Vinhomes Riverside Residence,4,Deluxe Apartment,57.0,,3,5140080.0,57.0,2210234.0,
Landmark 81 and Vinhomes Riverside Residence,4,Apartment with City View,88.0,,1,5140080.0,57.0,2210234.0,
Landmark 81 and Vinhomes Riverside Residence,4,Deluxe Apartment,89.0,,1,7552000.0,57.0,3247360.0,
Landmark 81 and Vinhomes Riverside Residence,4,Apartment with City View,108.0,,1,7056400.0,57.0,3034252.0,
Landmark 81 and Vinhomes Riverside Residence,4,Deluxe Apartment,119.0,,1,10147410.0,50.0,5073705.0,
HANZ Beautiful Boutique Hotel Saigon,3,Standard Double Room,18.0,1 queen bed,2,700516.0,52.0,336248.0,
HANZ Beautiful Boutique Hotel Saigon,3,Deluxe Double Room,23.0,1 queen bed,2,825498.0,52.0,396239.0,
HANZ Beautiful Boutique Hotel Saigon,3,Superior Triple Room,27.0,"1 twin bed,1 queen bed",3,1047081.0,52.0,502599.0,
Genius Apartment RiverGate Free Pool,0,Studio,30.0,1 queen bed,2,579500.0,,579500.0,
Genius Apartment RiverGate Free Pool,0,Family Room,40.0,2 queen beds,4,969000.0,,969000.0,
Genius Apartment RiverGate Free Pool,0,Two-Bedroom Apartment,80.0,,4,1353750.0,,1353750.0,
Genius Apartment RiverGate Free Pool,0,Three-Bedroom Apartment,110.0,,1,1819250.0,,1819250.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,Junior Twin Room,20.0,2 twin beds,2,1604250.0,,1604250.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,,,,2,1636335.0,,1636335.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,,,,2,1711200.0,,1711200.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,,,,2,1732590.0,,1732590.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,,,,2,1828845.0,,1828845.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,,,,2,1925100.0,,1925100.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,Junior Queen Room,20.0,1 queen bed,2,1604250.0,,1604250.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,,,,2,1636335.0,,1636335.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,,,,2,1711200.0,,1711200.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,,,,2,1732590.0,,1732590.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,,,,2,1828845.0,,1828845.0,
RAMADA ENCORE BY WYNDHAM SAIGON D1 - Formerly M Boutique Hotel Saigon,4,,,,2,1925100.0,,1925100.0,
Riverside Lumiere Luxury Vacation,0,One-Bedroom Apartment,60.0,,2,3606000.0,48.0,1875120.0,
Riverside Lumiere Luxury Vacation,0,Two-Bedroom Apartment,80.0,,4,4327000.0,48.0,2250040.0,
Riverside Lumiere Luxury Vacation,0,Three-Bedroom Apartment,120.0,,1,6251000.0,48.0,3250520.0,
Sai Gon Hotel Bui Vien Walking Street,2,Standard Double Room,20.0,1 twin bed,2,808424.0,45.0,444633.0,
Sai Gon Hotel Bui Vien Walking Street,2,Standard King Room with Window,25.0,1 queen bed,2,924843.0,45.0,508664.0,
Sai Gon Hotel Bui Vien Walking Street,2,,,,1,878601.0,45.0,483231.0,
Sai Gon Hotel Bui Vien Walking Street,2,Deluxe Double Room with Balcony,30.0,1 queen bed,2,1211409.0,45.0,666275.0,
Sai Gon Hotel Bui Vien Walking Street,2,,,,1,1150839.0,45.0,632961.0,
Sai Gon Hotel Bui Vien Walking Street,2,Triple Room with Balcony,40.0,"1 twin bed,1 queen bed",2,1386957.0,45.0,762826.0,
Sai Gon Hotel Bui Vien Walking Street,2,,,,3,1541063.0,45.0,847585.0,
Sai Gon Hotel Bui Vien Walking Street,2,,,,1,1232850.0,45.0,678068.0,
HOME Hotel,3,Superior Queen Room,20.0,1 queen bed,2,3107416.0,62.0,1180818.0,
HOME Hotel,3,Deluxe Twin Room (Window),24.0,2 twin beds,2,3418157.0,62.0,1298900.0,
HOME Hotel,3,Suite Double Room with Balcony,37.0,1 queen bed,2,6406641.0,62.0,2434524.0,
Bliss Boutique Saigon - Bùi Viện Walking Street,3,Double Room with Garden View,17.0,1 queen bed,2,1100000.0,48.0,572000.0,
Bliss Boutique Saigon - Bùi Viện Walking Street,3,Superior Twin Room with City View,17.0,2 twin beds,2,1100000.0,48.0,572000.0,
Bliss Boutique Saigon - Bùi Viện Walking Street,3,Suite with City View,30.0,,2,2139000.0,48.0,1112280.0,
Bliss Boutique Saigon - Bùi Viện Walking Street,3,,,,3,2185000.0,48.0,1136200.0,
Bliss Boutique Saigon - Bùi Viện Walking Street,3,,,,4,2300000.0,48.0,1196000.0,
Bliss Boutique Saigon - Bùi Viện Walking Street,3,,,,1,2070000.0,48.0,1076400.0,
Bliss Boutique Saigon - Bùi Viện Walking Street,3,Triple Room with City View,25.0,"1 twin bed,1 queen bed",3,1600000.0,48.0,832000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,Deluxe Apartment,85.0,,4,11000000.0,89.0,1210000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,Apartment with Sea View,85.0,,4,11000000.0,89.0,1210000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,Apartment with Balcony,85.0,,4,11000000.0,89.0,1210000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,Apartment with Terrace,85.0,,4,11000000.0,89.0,1210000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,Apartment with Pool View,85.0,,4,11000000.0,89.0,1210000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,One-Bedroom Apartment,135.0,,1,11000000.0,89.0,1210000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,Apartment with Sea View,105.0,,1,25000000.0,89.0,2750000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,Two-Bedroom Apartment,105.0,,1,25000000.0,89.0,2750000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,Maisonette,135.0,,1,21000000.0,89.0,2310000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,Superior Apartment with Sauna,150.0,,1,35000000.0,89.0,3850000.0,
Landmark 81 Infinity Pool - VIP Apartment,4,Apartment with Sauna,150.0,,1,35000000.0,89.0,3850000.0,
Silverland Jolie Hotel,4,Deluxe twin Room No Window (with Afternoon tea),22.0,2 twin beds,2,3370000.0,51.0,1651300.0,
Silverland Jolie Hotel,4,,,,2,3870300.0,51.0,1896447.0,
Silverland Jolie Hotel,4,,,,1,3618100.0,51.0,1772869.0,
Haven Hut Hotel,2,Deluxe Room,18.0,1 queen bed,2,1147125.0,53.0,539149.0,
Haven Hut Hotel,2,,,,2,1207500.0,53.0,567525.0,
Haven Hut Hotel,2,Superior Double Room,15.0,1 queen bed,2,1147125.0,53.0,539149.0,
Haven Hut Hotel,2,,,,2,1207500.0,53.0,567525.0,
Haven Hut Hotel,2,Deluxe Double or Twin Room with City View,18.0,1 queen bed,2,1420250.0,53.0,667518.0,
Haven Hut Hotel,2,,,,2,1495000.0,53.0,702650.0,
Haven Hut Hotel,2,Deluxe Junior Suite,18.0,,2,1726150.0,53.0,811291.0,
Haven Hut Hotel,2,,,,2,1817000.0,53.0,853990.0,
Haven Hut Hotel,2,Suite with City View,20.0,,2,1820105.0,53.0,855449.0,
Haven Hut Hotel,2,,,,2,1915900.0,53.0,900473.0,
Millennium Masterise SaiGon,0,Two-Bedroom Apartment,77.0,,4,5000000.0,68.0,1600000.0,
THE LANDMARK 81 RESIDENCE LUXURY SUITE,0,Studio with Balcony,59.0,,2,2700000.0,40.0,1620000.0,
THE LANDMARK 81 RESIDENCE LUXURY SUITE,0,Deluxe Apartment,88.0,,4,4200000.0,40.0,2520000.0,
THE LANDMARK 81 RESIDENCE LUXURY SUITE,0,Three-Bedroom Apartment,120.0,,1,7500000.0,40.0,4500000.0,
THE LANDMARK 81 RESIDENCE LUXURY SUITE,0,Apartment with Lake View,200.0,,1,13300000.0,40.0,7980000.0,
Diamond Boutique Hotel,0,Deluxe King Room,30.0,1 queen bed,2,792000.0,25.0,594000.0,
Diamond Boutique Hotel,0,,,,2,900000.0,25.0,675000.0,
Diamond Boutique Hotel,0,Double Room,25.0,1 queen bed,2,836000.0,25.0,627000.0,
Diamond Boutique Hotel,0,,,,2,950000.0,25.0,712500.0,
Diamond Boutique Hotel,0,Double Room with Garden View,30.0,1 full bed,2,880000.0,25.0,660000.0,
Diamond Boutique Hotel,0,,,,2,1000000.0,25.0,750000.0,
Diamond Boutique Hotel,0,Deluxe Double Room with Bath,30.0,1 queen bed,2,924000.0,25.0,693000.0,
Diamond Boutique Hotel,0,,,,2,1050000.0,25.0,787500.0,
Diamond Boutique Hotel,0,Deluxe Double Room with Balcony,30.0,1 king bed,2,968000.0,25.0,726000.0,
Diamond Boutique Hotel,0,,,,2,1100000.0,25.0,825000.0,
METROPOLE -Central Saigon Riverside -Free POOL-GYM-SAUNA Room-YOGA Room,0,One-Bedroom Apartment,55.0,,2,1947500.0,,1947500.0,
METROPOLE -Central Saigon Riverside -Free POOL-GYM-SAUNA Room-YOGA Room,0,Apartment with Shower,80.0,,4,3087500.0,,3087500.0,
METROPOLE -Central Saigon Riverside -Free POOL-GYM-SAUNA Room-YOGA Room,0,Superior Apartment,110.0,,4,3752500.0,,3752500.0,
METROPOLE -Central Saigon Riverside -Free POOL-GYM-SAUNA Room-YOGA Room,0,Three-Bedroom Apartment,127.0,,1,4560000.0,,4560000.0,
DDA Hotel District 1- Bùi Viện-Đề Thám Walking Street,3,Standard Double Room,,,0,474156.0,,474156.0,
DDA Hotel District 1- Bùi Viện-Đề Thám Walking Street,3,Standard Double Room,15.0,1 full bed,2,1080000.0,,1080000.0,
DDA Hotel District 1- Bùi Viện-Đề Thám Walking Street,3,Superior Double Room,18.0,1 full bed,2,1260000.0,,1260000.0,
DDA Hotel District 1- Bùi Viện-Đề Thám Walking Street,3,Superior Twin Room,18.0,2 twin beds,2,1260000.0,,1260000.0,
DDA Hotel District 1- Bùi Viện-Đề Thám Walking Street,3,Deluxe Triple Room with City View,24.0,"1 twin bed,1 queen bed",3,1620000.0,,1620000.0,
DDA Hotel District 1- Bùi Viện-Đề Thám Walking Street,3,Family Two Beds Suite with City View,24.0,"1 full bed,1 queen bed",4,2160000.0,,2160000.0,
Landmark 81 President Suite - Vinhome Central Park,4,One-Bedroom Apartment with Balcony,64.0,,2,9000000.0,83.0,1530000.0,
Landmark 81 President Suite - Vinhome Central Park,4,,,,1,8990000.0,83.0,1528300.0,
Landmark 81 President Suite - Vinhome Central Park,4,One-Bedroom Apartment,65.0,,2,10000000.0,83.0,1700000.0,
Landmark 81 President Suite - Vinhome Central Park,4,,,,1,9990000.0,83.0,1698300.0,
Landmark 81 President Suite - Vinhome Central Park,4,Two-Bedroom Apartment,85.0,,3,15990000.0,83.0,2718300.0,
Landmark 81 President Suite - Vinhome Central Park,4,,,,4,16000000.0,83.0,2720000.0,
Landmark 81 President Suite - Vinhome Central Park,4,Three-Bedroom Apartment,120.0,,3,28970000.0,83.0,4924900.0,
Landmark 81 President Suite - Vinhome Central Park,4,,,,4,28980000.0,83.0,4926600.0,
Landmark 81 President Suite - Vinhome Central Park,4,,,,1,28990000.0,83.0,4928300.0,
Landmark 81 President Suite - Vinhome Central Park,4,,,,1,29000000.0,83.0,4930000.0,
Nicecy Hotel - Nguyen Trai Street,2,Standard Double Room,20.0,1 full bed,2,715008.0,45.0,393254.0,
Nicecy Hotel - Nguyen Trai Street,2,,,,2,752640.0,45.0,413952.0,
Nicecy Hotel - Nguyen Trai Street,2,Deluxe Double or Twin Room with City View,25.0,"1 full bed,2 twin beds",2,1045229.0,45.0,574876.0,
Nicecy Hotel - Nguyen Trai Street,2,Double Room with Balcony,25.0,1 full bed,2,1317120.0,45.0,724416.0,
Nicecy Hotel - Nguyen Trai Street,2,Deluxe Triple Room,30.0,"1 twin bed,1 full bed",3,1254400.0,,1254400.0,
LUMIÈRE RESIDENT LUXURY SUITE,0,Junior Suite with Balcony,55.0,,2,3000000.0,43.0,1710000.0,
LUMIÈRE RESIDENT LUXURY SUITE,0,Two-Bedroom Suite,80.0,,4,3200000.0,43.0,1824000.0,
LUMIÈRE RESIDENT LUXURY SUITE,0,Three-Bedroom Apartment,110.0,,1,4700000.0,43.0,2679000.0,
Wink Hotel Saigon Centre - 24hrs stay,4,Deluxe Twin Room,20.0,2 twin beds,2,2250000.0,20.0,1800000.0,
Wink Hotel Saigon Centre - 24hrs stay,4,,,,2,2250000.0,,2250000.0,
Wink Hotel Saigon Centre - 24hrs stay,4,Premier Queen City View Room,20.0,1 queen bed,2,2550000.0,20.0,2040000.0,
Wink Hotel Saigon Centre - 24hrs stay,4,,,,2,2550000.0,,2550000.0,
Wink Hotel Saigon Centre - 24hrs stay,4,Premier Twin City View Room,20.0,2 twin beds,2,2550000.0,20.0,2040000.0,
Wink Hotel Saigon Centre - 24hrs stay,4,,,,2,2550000.0,,2550000.0,
